queueId,matchId,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,dragonType,WIN_invadeKill,LOSE_invadeDeath,LOSE_invadeKill,WIN_invadeDeath,WIN_controlWARDPlaced,LOSE_controlWARDPlaced,WIN_Kill_top,WIN_Kill_jgl,WIN_Kill_mid,WIN_Kill_ad,WIN_Kill_sup,LOSE_Kill_top,LOSE_Kill_jgl,LOSE_Kill_mid,LOSE_Kill_ad,LOSE_Kill_sup,WIN_Death_top,WIN_Death_jgl,WIN_Death_mid,WIN_Death_ad,WIN_Death_sup,LOSE_Death_top,LOSE_Death_jgl,LOSE_Death_mid,LOSE_Death_ad,LOSE_Death_sup,WIN_Asisst_top,WIN_Asisst_jgl,WIN_Asisst_mid,WIN_Asisst_ad,WIN_Asisst_sup,LOSE_Asisst_top,LOSE_Asisst_jgl,LOSE_Asisst_mid,LOSE_Asisst_ad,LOSE_Asisst_sup,WIN_LV_top,WIN_LV_jgl,WIN_LV_mid,WIN_LV_ad,WIN_LV_sup,LOSE_LV_top,LOSE_LV_jgl,LOSE_LV_mid,LOSE_LV_ad,LOSE_LV_sup,WIN_CS_top,WIN_CS_jgl,WIN_CS_mid,WIN_CS_ad,WIN_CS_sup,LOSE_CS_top,LOSE_CS_jgl,LOSE_CS_mid,LOSE_CS_ad,LOSE_CS_sup,WIN_jglCS_top,WIN_jglCS_jgl,WIN_jglCS_mid,WIN_jglCS_ad,WIN_jglCS_sup,LOSE_jglCS_top,LOSE_jglCS_jgl,LOSE_jglCS_mid,LOSE_jglCS_ad,LOSE_jglCS_sup,WIN_GOLD_top,WIN_GOLD_jgl,WIN_GOLD_mid,WIN_GOLD_ad,WIN_GOLD_sup,LOSE_GOLD_top,LOSE_GOLD_jgl,LOSE_GOLD_mid,LOSE_GOLD_ad,LOSE_GOLD_sup,WIN_WARDkill,LOSE_WARDkill,WIN_Inhibitor,LOSE_Inhibitor,WIN_TOWERkill,LOSE_TOWERkill,WIN_WARDplaced,LOSE_WARDplaced
420,KR_6789171176,1,1,0,0,1,0,0,0,0,2,0,1,0,4,1,0,0,2,0,0,0,0,1,1,0,0,2,1,1,2,0,6,12,4,3,4,0,0,6,0,6,8,7,8,6,5,8,7,7,8,6,64,0,88,64,13,73,1,92,78,16,0,80,0,0,0,0,64,0,0,0,3140,3847,4667,3146,2153,3136,4004,3577,2998,2212,1,1,0,0,0,0,16,11
420,KR_6787377435,1,0,1,1,0,4,4,2,2,6,2,2,3,0,7,2,0,1,1,1,0,2,0,1,0,0,2,3,1,4,4,12,28,16,15,48,18,12,6,6,12,8,7,8,7,6,7,6,8,6,6,79,6,79,99,6,57,2,77,69,9,0,64,0,0,0,0,56,0,0,0,3984,4954,3307,7224,3760,2893,3262,3453,3317,2224,8,2,0,0,1,0,23,17
420,KR_6772936111,1,0,1,0,0,0,0,0,0,6,5,1,0,1,3,2,0,0,2,2,2,0,2,0,1,3,1,1,1,3,1,2,7,5,6,13,1,5,0,1,12,9,7,8,7,6,8,6,8,6,6,80,0,83,88,17,71,2,95,70,24,0,68,0,0,0,0,53,0,0,0,3519,3426,3685,4474,3328,3011,3123,4046,3719,3059,5,4,0,0,0,0,18,34
420,KR_6786462631,1,0,1,0,0,1,1,0,0,5,8,0,5,1,1,0,0,1,2,0,1,0,1,2,0,1,2,2,1,2,0,13,0,2,6,9,0,9,5,0,3,8,7,8,7,6,8,7,9,7,6,70,4,89,91,3,86,0,90,93,12,0,60,0,0,0,0,59,0,0,0,3324,4724,3569,3797,2909,3336,3673,4176,3456,2749,5,11,0,0,0,0,43,21
420,KR_6769134474,1,-1,1,0,5,0,0,0,0,3,5,2,0,1,1,1,2,2,0,0,1,1,1,1,1,1,2,0,1,2,0,0,6,0,3,4,0,5,2,3,2,8,7,8,7,6,8,7,8,6,6,77,4,74,84,13,59,4,77,82,14,0,55,0,0,0,0,59,0,0,0,3966,3242,3444,3759,2476,3221,3970,3156,3451,2523,3,2,0,0,0,0,16,19
420,KR_6788154346,1,0,0,0,0,0,0,0,0,1,5,0,2,0,3,8,1,2,0,2,1,1,2,0,2,1,0,4,0,5,4,0,15,0,37,17,0,3,0,15,10,8,6,8,6,7,8,6,8,6,5,64,1,90,11,45,60,1,74,72,14,0,47,0,0,0,0,52,0,0,0,2836,3652,3430,4721,5173,3117,3656,3073,3844,2708,3,4,0,0,0,0,16,15
420,KR_6778264362,-1,-1,0,0,6,0,0,0,0,6,6,2,1,2,2,0,0,0,5,3,1,0,2,3,1,3,2,2,1,1,1,6,7,2,2,9,1,7,3,4,18,8,6,8,7,5,7,6,9,7,6,75,1,90,80,17,60,3,84,84,15,0,57,0,0,0,1,49,0,0,0,3692,3358,4242,3712,2290,2735,3144,5154,4357,2925,7,7,0,0,0,0,26,23
420,KR_6767063260,1,1,1,0,6,1,1,0,0,4,3,2,1,1,0,5,0,3,2,2,0,0,2,1,2,2,2,2,1,3,1,0,16,4,13,2,1,6,5,4,19,8,6,8,7,5,8,6,7,7,5,83,1,84,69,5,56,5,67,69,17,0,52,0,0,0,0,50,0,0,0,3981,3598,3687,3290,3968,2774,4349,3579,3911,2624,5,7,0,0,0,0,19,20
420,KR_6775199259,1,-1,1,0,6,0,0,0,0,6,5,1,3,0,0,1,0,1,3,2,0,0,2,2,2,0,1,1,1,1,1,0,6,5,0,11,0,19,0,6,14,9,7,8,7,6,7,7,8,6,6,73,2,73,77,9,61,1,57,77,15,0,64,0,0,0,0,56,0,0,0,3745,4399,3451,3179,3179,2666,4205,3668,3921,2442,4,5,0,0,0,0,22,19
420,KR_6769187232,1,-1,1,0,1,0,0,0,0,3,3,1,2,0,5,0,0,3,1,2,0,0,2,3,0,1,2,1,1,2,2,6,17,12,4,18,0,12,14,8,18,9,6,8,7,5,8,7,8,7,5,78,1,73,65,15,77,3,79,76,14,0,48,0,0,0,0,60,0,0,0,3657,4446,3130,4826,2347,3095,4093,3920,3937,2297,4,5,0,0,0,0,16,18
420,KR_6785762483,1,0,0,0,0,0,0,0,0,4,5,1,3,1,2,2,0,1,1,1,1,0,1,0,3,0,2,2,1,1,3,6,9,1,9,19,0,1,0,9,6,8,6,8,6,6,8,6,8,6,6,59,7,78,66,4,61,3,89,60,9,0,51,0,0,0,0,52,0,0,0,3414,4183,3362,3624,3329,3045,3255,3754,3354,2688,6,1,0,0,0,0,22,26
420,KR_6787743453,-1,0,-1,0,0,0,0,0,0,4,1,1,4,1,3,2,3,0,0,1,0,3,0,1,0,0,4,3,0,2,2,5,25,6,2,15,0,0,0,0,0,7,7,7,8,6,7,6,8,6,5,44,4,67,91,14,36,15,80,70,14,0,52,0,0,0,4,44,0,0,0,3057,4903,3324,4235,3076,3349,2832,3179,3255,2153,2,2,0,0,0,0,38,222
420,KR_6782605722,-1,0,-1,0,0,0,0,0,0,6,7,2,1,4,3,2,0,3,1,2,2,2,1,2,2,1,2,3,1,3,3,15,1,7,10,17,9,5,11,6,4,7,8,8,7,6,8,6,7,7,5,7,64,85,75,17,73,7,64,77,14,51,0,0,0,0,0,44,0,0,0,4195,3122,4977,4704,3156,3224,3952,3411,3993,2879,5,6,0,0,0,0,21,25
